timestamp,cps,cps_err,usv_hr
1778110435.4589326,6.0,1.7320508075688772,0.075204
1778110437.49015,8.0,2.0,0.100272
1778110439.500747,8.0,2.0,0.100272
1778110441.5256507,7.5,1.9364916731037085,0.094005
1778110443.53819,9.5,2.179449471770337,0.119073
1778110445.59896,9.0,2.1213203435596424,0.112806
1778110447.601944,5.0,1.5811388300841898,0.06267
1778110449.6065028,11.0,2.345207879911715,0.137874
1778110451.630586,10.0,2.23606797749979,0.12534
1778110453.657202,12.0,2.449489742783178,0.150408
1778110455.6666787,9.5,2.179449471770337,0.119073
1778110457.6833625,8.0,2.0,0.100272
1778110459.7196496,8.5,2.0615528128088303,0.106539
1778110461.7453635,12.0,2.449489742783178,0.150408
1778110463.7537103,7.5,1.9364916731037085,0.094005
1778110465.7889497,9.0,2.1213203435596424,0.112806
1778110467.807656,9.0,2.1213203435596424,0.112806
1778110469.820168,11.5,2.3979157616563596,0.144141
1778110471.862091,6.5,1.8027756377319946,0.081471
1778110473.8720133,5.5,1.6583123951777,0.068937
1778110475.8986607,5.5,1.6583123951777,0.068937
1778110477.917703,8.0,2.0,0.100272
1778110479.925822,5.5,1.6583123951777,0.068937
1778110481.9699287,8.0,2.0,0.100272
1778110484.0104458,7.0,1.8708286933869707,0.087738
1778110485.980971,6.0,1.7320508075688772,0.075204
1778110488.0456195,8.0,2.0,0.100272
1778110490.0723312,3.0,1.224744871391589,0.037602
1778110492.088644,6.0,1.7320508075688772,0.075204
1778110494.096726,8.0,2.0,0.100272
1778110496.0884464,8.5,2.0615528128088303,0.106539
1778110498.150393,10.5,2.29128784747792,0.131607
1778110500.158774,10.0,2.23606797749979,0.12534
1778110502.1957233,8.5,2.0615528128088303,0.106539
1778110504.208906,12.0,2.449489742783178,0.150408
1778110506.2418437,9.5,2.179449471770337,0.119073
1778110508.248057,9.5,2.179449471770337,0.119073
1778110510.251769,10.0,2.23606797749979,0.12534
1778110512.2797554,4.0,1.4142135623730951,0.050136
1778110514.2846718,10.5,2.29128784747792,0.131607
1778110516.3050287,6.5,1.8027756377319946,0.081471
1778110518.3546169,7.0,1.8708286933869707,0.087738
1778110520.3929253,8.5,2.0615528128088303,0.106539
1778110522.413774,7.0,1.8708286933869707,0.087738
1778110524.4213347,4.0,1.4142135623730951,0.050136
1778110526.416847,6.5,1.8027756377319946,0.081471
1778110528.477764,9.5,2.179449471770337,0.119073
1778110530.485741,6.0,1.7320508075688772,0.075204
1778110532.5112016,7.0,1.8708286933869707,0.087738
1778110534.5199487,5.0,1.5811388300841898,0.06267
1778110536.5429404,9.0,2.1213203435596424,0.112806
1778110538.5477977,5.5,1.6583123951777,0.068937
1778110540.6046216,6.0,1.7320508075688772,0.075204
1778110542.588495,12.0,2.449489742783178,0.150408
1778110544.6500082,7.0,1.8708286933869707,0.087738
1778110546.6668556,6.0,1.7320508075688772,0.075204
1778110548.698196,9.5,2.179449471770337,0.119073
1778110550.711545,8.5,2.0615528128088303,0.106539
1778110552.7272503,7.0,1.8708286933869707,0.087738
1778110554.7583654,8.5,2.0615528128088303,0.106539
1778110556.7332568,9.5,2.179449471770337,0.119073
1778110558.7954736,3.5,1.3228756555322954,0.043869
1778110560.783016,7.5,1.9364916731037085,0.094005
1778110562.79809,7.0,1.8708286933869707,0.087738
1778110564.8617299,5.0,1.5811388300841898,0.06267
1778110566.852598,7.0,1.8708286933869707,0.087738
1778110568.9114292,10.5,2.29128784747792,0.131607
1778110570.887132,4.0,1.4142135623730951,0.050136
1778110572.9520028,9.5,2.179449471770337,0.119073
1778110574.9649227,9.0,2.1213203435596424,0.112806
1778110576.9899473,10.0,2.23606797749979,0.12534
1778110578.9973266,9.5,2.179449471770337,0.119073
1778110581.0170038,7.0,1.8708286933869707,0.087738
1778110583.0555556,9.5,2.179449471770337,0.119073
1778110585.06193,8.0,2.0,0.100272
1778110587.0789897,12.0,2.449489742783178,0.150408
1778110589.1304471,11.5,2.3979157616563596,0.144141
1778110591.1214294,7.5,1.9364916731037085,0.094005
1778110593.1382105,8.5,2.0615528128088303,0.106539
1778110595.1449344,7.5,1.9364916731037085,0.094005
1778110597.1747782,7.5,1.9364916731037085,0.094005
1778110599.23173,9.0,2.1213203435596424,0.112806
1778110601.2136762,6.0,1.7320508075688772,0.075204
1778110603.2728968,9.0,2.1213203435596424,0.112806
1778110605.2811177,11.0,2.345207879911715,0.137874
1778110607.304804,12.5,2.5,0.156675
1778110609.3106885,5.0,1.5811388300841898,0.06267
1778110611.3386896,7.5,1.9364916731037085,0.094005
1778110613.377941,11.0,2.345207879911715,0.137874
1778110615.386101,8.5,2.0615528128088303,0.106539
1778110617.4035444,8.5,2.0615528128088303,0.106539
1778110619.4350255,9.0,2.1213203435596424,0.112806
1778110621.4548879,8.0,2.0,0.100272
1778110623.4616294,9.0,2.1213203435596424,0.112806
1778110625.4873943,5.5,1.6583123951777,0.068937
1778110627.5038311,8.5,2.0615528128088303,0.106539
1778110629.5238554,7.0,1.8708286933869707,0.087738
1778110631.5824375,12.5,2.5,0.156675
1778110633.5891616,5.5,1.6583123951777,0.068937
1778110635.5985587,8.5,2.0615528128088303,0.106539
1778110637.6245837,13.5,2.598076211353316,0.169209
1778110639.6315296,10.0,2.23606797749979,0.12534
1778110641.664248,8.5,2.0615528128088303,0.106539
1778110643.6721582,11.0,2.345207879911715,0.137874
1778110645.7369041,8.0,2.0,0.100272
1778110647.7180626,7.0,1.8708286933869707,0.087738
1778110649.7760758,7.5,1.9364916731037085,0.094005
1778110651.79681,6.5,1.8027756377319946,0.081471
1778110653.7768013,12.0,2.449489742783178,0.150408
1778110655.8469489,12.0,2.449489742783178,0.150408
1778110657.8592942,7.5,1.9364916731037085,0.094005
1778110659.8877301,5.0,1.5811388300841898,0.06267
1778110661.910311,8.0,2.0,0.100272
1778110663.9165006,7.5,1.9364916731037085,0.094005
1778110665.9056087,7.5,1.9364916731037085,0.094005
1778110667.9629042,7.0,1.8708286933869707,0.087738
1778110669.9687514,10.0,2.23606797749979,0.12534
